"No.","Time","Source","Destination","Protocol","Length","Info"
"2905","5.236589","10.0.2.5","10.0.2.4","TCP","60","3367  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2906","5.236589","10.0.2.5","10.0.2.4","TCP","60","7921  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2907","5.236589","10.0.2.5","10.0.2.4","TCP","60","10002  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2908","5.236589","10.0.2.5","10.0.2.4","TCP","60","1074  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2909","5.236589","10.0.2.5","10.0.2.4","TCP","60","406  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2910","5.236589","10.0.2.5","10.0.2.4","TCP","60","981  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2911","5.236589","10.0.2.5","10.0.2.4","TCP","60","6003  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2912","5.236632","10.0.2.5","10.0.2.4","TCP","60","3325  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2913","5.236632","10.0.2.5","10.0.2.4","TCP","60","17988  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2914","5.236632","10.0.2.5","10.0.2.4","TCP","60","1152  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2915","5.236632","10.0.2.5","10.0.2.4","TCP","60","14000  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2916","5.236632","10.0.2.5","10.0.2.4","TCP","60","1700  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2917","5.236632","10.0.2.5","10.0.2.4","TCP","60","20  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2918","5.236632","10.0.2.5","10.0.2.4","TCP","60","2701  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2919","5.236632","10.0.2.5","10.0.2.4","TCP","60","5822  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2920","5.236653","10.0.2.4","10.0.2.5","TCP","58","33206  >  5825 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2921","5.236665","10.0.2.4","10.0.2.5","TCP","58","33206  >  85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2922","5.236666","10.0.2.5","10.0.2.4","TCP","60","416  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2923","5.236666","10.0.2.5","10.0.2.4","TCP","60","6565  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2924","5.236666","10.0.2.5","10.0.2.4","TCP","60","45100  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2925","5.236666","10.0.2.5","10.0.2.4","TCP","60","9111  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2926","5.236666","10.0.2.5","10.0.2.4","TCP","60","1500  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2927","5.236666","10.0.2.5","10.0.2.4","TCP","60","1801  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2928","5.236666","10.0.2.5","10.0.2.4","TCP","60","4005  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2929","5.236666","10.0.2.5","10.0.2.4","TCP","60","1277  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2930","5.236674","10.0.2.4","10.0.2.5","TCP","58","33206  >  1218 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2931","5.236689","10.0.2.4","10.0.2.5","TCP","58","33206  >  5810 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2932","5.236697","10.0.2.4","10.0.2.5","TCP","58","33206  >  33899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2933","5.236699","10.0.2.5","10.0.2.4","TCP","60","1050  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2934","5.236699","10.0.2.5","10.0.2.4","TCP","60","2020  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2935","5.236699","10.0.2.5","10.0.2.4","TCP","60","8081  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2936","5.236699","10.0.2.5","10.0.2.4","TCP","60","1028  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2937","5.236703","10.0.2.4","10.0.2.5","TCP","58","33206  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2938","5.236699","10.0.2.5","10.0.2.4","TCP","60","8192  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2939","5.236699","10.0.2.5","10.0.2.4","TCP","60","5877  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2940","5.236699","10.0.2.5","10.0.2.4","TCP","60","3006  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2941","5.236699","10.0.2.5","10.0.2.4","TCP","60","3814  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2942","5.236711","10.0.2.4","10.0.2.5","TCP","58","33206  >  5950 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2943","5.236729","10.0.2.5","10.0.2.4","TCP","60","34572  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2944","5.236729","10.0.2.5","10.0.2.4","TCP","60","668  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2945","5.236768","10.0.2.5","10.0.2.4","TCP","60","777  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2946","5.236768","10.0.2.5","10.0.2.4","TCP","60","5825  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2947","5.236768","10.0.2.5","10.0.2.4","TCP","60","85  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2948","5.236768","10.0.2.5","10.0.2.4","TCP","60","1218  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2949","5.236768","10.0.2.5","10.0.2.4","TCP","60","5810  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2950","5.236834","10.0.2.5","10.0.2.4","TCP","60","33899  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2951","5.236834","10.0.2.5","10.0.2.4","TCP","60","2394  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2952","5.236834","10.0.2.5","10.0.2.4","TCP","60","5950  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2953","5.236868","10.0.2.4","10.0.2.5","TCP","58","33206  >  4002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2954","5.236881","10.0.2.4","10.0.2.5","TCP","58","33206  >  10004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2955","5.236888","10.0.2.4","10.0.2.5","TCP","58","33206  >  4000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2956","5.236894","10.0.2.4","10.0.2.5","TCP","58","33206  >  1097 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2957","5.236899","10.0.2.4","10.0.2.5","TCP","58","33206  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2958","5.236909","10.0.2.4","10.0.2.5","TCP","58","33206  >  109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2959","5.236920","10.0.2.4","10.0.2.5","TCP","58","33206  >  5405 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2960","5.236933","10.0.2.4","10.0.2.5","TCP","58","33206  >  1935 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2961","5.236956","10.0.2.4","10.0.2.5","TCP","58","33206  >  10215 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2962","5.236972","10.0.2.4","10.0.2.5","TCP","58","33206  >  1002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2963","5.237027","10.0.2.4","10.0.2.5","TCP","58","33206  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2964","5.237039","10.0.2.4","10.0.2.5","TCP","58","33206  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2965","5.237061","10.0.2.5","10.0.2.4","TCP","60","4002  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2966","5.237061","10.0.2.5","10.0.2.4","TCP","60","10004  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2967","5.237061","10.0.2.5","10.0.2.4","TCP","60","4000  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2968","5.237062","10.0.2.5","10.0.2.4","TCP","60","1097  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2969","5.237062","10.0.2.5","10.0.2.4","TCP","60","2161  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2970","5.237062","10.0.2.5","10.0.2.4","TCP","60","109  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2971","5.237068","10.0.2.4","10.0.2.5","TCP","58","33206  >  4443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2972","5.237077","10.0.2.4","10.0.2.5","TCP","58","33206  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2973","5.237084","10.0.2.4","10.0.2.5","TCP","58","33206  >  666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2974","5.237094","10.0.2.4","10.0.2.5","TCP","58","33206  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2975","5.237108","10.0.2.4","10.0.2.5","TCP","58","33206  >  6689 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2976","5.237114","10.0.2.4","10.0.2.5","TCP","58","33206  >  10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2977","5.237124","10.0.2.4","10.0.2.5","TCP","58","33206  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2978","5.237137","10.0.2.4","10.0.2.5","TCP","58","33206  >  15660 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2979","5.237146","10.0.2.4","10.0.2.5","TCP","58","33206  >  3659 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2980","5.237154","10.0.2.4","10.0.2.5","TCP","58","33206  >  3269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2981","5.237155","10.0.2.5","10.0.2.4","TCP","60","5405  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2982","5.237155","10.0.2.5","10.0.2.4","TCP","60","1935  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2983","5.237155","10.0.2.5","10.0.2.4","TCP","60","10215  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2984","5.237161","10.0.2.4","10.0.2.5","TCP","58","33206  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2985","5.237168","10.0.2.4","10.0.2.5","TCP","58","33206  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2986","5.237184","10.0.2.4","10.0.2.5","TCP","58","33206  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2987","5.237192","10.0.2.4","10.0.2.5","TCP","58","33206  >  2702 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2988","5.237202","10.0.2.4","10.0.2.5","TCP","58","33206  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2989","5.237209","10.0.2.4","10.0.2.5","TCP","58","33206  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2990","5.237217","10.0.2.4","10.0.2.5","TCP","58","33206  >  524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2991","5.237227","10.0.2.4","10.0.2.5","TCP","58","33206  >  16993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2992","5.237238","10.0.2.4","10.0.2.5","TCP","58","33206  >  5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2993","5.237248","10.0.2.4","10.0.2.5","TCP","58","33206  >  8600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2994","5.237262","10.0.2.4","10.0.2.5","TCP","58","33206  >  3404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2995","5.237270","10.0.2.4","10.0.2.5","TCP","58","33206  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2996","5.237277","10.0.2.4","10.0.2.5","TCP","58","33206  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2997","5.237288","10.0.2.4","10.0.2.5","TCP","58","33206  >  843 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2998","5.237295","10.0.2.4","10.0.2.5","TCP","58","33206  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2999","5.237310","10.0.2.4","10.0.2.5","TCP","58","33206  >  2605 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3000","5.237318","10.0.2.4","10.0.2.5","TCP","58","33206  >  616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3001","5.237325","10.0.2.4","10.0.2.5","TCP","58","33206  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3002","5.237325","10.0.2.5","10.0.2.4","TCP","60","1002  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3003","5.237331","10.0.2.4","10.0.2.5","TCP","58","33206  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3004","5.237339","10.0.2.4","10.0.2.5","TCP","58","33206  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3005","5.237352","10.0.2.4","10.0.2.5","TCP","58","33206  >  5915 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3006","5.237362","10.0.2.4","10.0.2.5","TCP","58","33206  >  1147 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3007","5.237422","10.0.2.5","10.0.2.4","TCP","60","1058  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3008","5.237422","10.0.2.5","10.0.2.4","TCP","60","705  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3009","5.237426","10.0.2.4","10.0.2.5","TCP","58","33206  >  1048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3010","5.237435","10.0.2.4","10.0.2.5","TCP","58","33206  >  6789 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3011","5.237442","10.0.2.4","10.0.2.5","TCP","58","33206  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3012","5.237454","10.0.2.4","10.0.2.5","TCP","58","33206  >  49167 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3013","5.237463","10.0.2.4","10.0.2.5","TCP","58","33206  >  1121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3014","5.237567","10.0.2.4","10.0.2.5","TCP","58","33206  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3015","5.237572","10.0.2.5","10.0.2.4","TCP","60","4443  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3016","5.237572","10.0.2.5","10.0.2.4","TCP","60","1201  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3017","5.237572","10.0.2.5","10.0.2.4","TCP","60","666  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3018","5.237572","10.0.2.5","10.0.2.4","TCP","60","255  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3019","5.237572","10.0.2.5","10.0.2.4","TCP","60","6689  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3020","5.237572","10.0.2.5","10.0.2.4","TCP","60","10012  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3021","5.237572","10.0.2.5","10.0.2.4","TCP","60","88  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3022","5.237572","10.0.2.5","10.0.2.4","TCP","60","15660  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3023","5.237594","10.0.2.5","10.0.2.4","TCP","60","3659  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3024","5.237594","10.0.2.5","10.0.2.4","TCP","60","3269  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3025","5.237594","10.0.2.5","10.0.2.4","TCP","60","2010  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3026","5.237594","10.0.2.5","10.0.2.4","TCP","60","1083  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3027","5.237594","10.0.2.5","10.0.2.4","TCP","60","1106  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3028","5.237594","10.0.2.5","10.0.2.4","TCP","60","2702  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3029","5.237594","10.0.2.5","10.0.2.4","TCP","60","1052  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3030","5.237594","10.0.2.5","10.0.2.4","TCP","60","100  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3031","5.237619","10.0.2.5","10.0.2.4","TCP","60","524  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3032","5.237619","10.0.2.5","10.0.2.4","TCP","60","16993  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3033","5.237619","10.0.2.5","10.0.2.4","TCP","60","5214  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3034","5.237619","10.0.2.5","10.0.2.4","TCP","60","8600  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3035","5.237619","10.0.2.5","10.0.2.4","TCP","60","3404  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3036","5.237619","10.0.2.5","10.0.2.4","TCP","60","4045  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3037","5.237665","10.0.2.5","10.0.2.4","TCP","60","2179  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3038","5.237665","10.0.2.5","10.0.2.4","TCP","60","843  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3039","5.237665","10.0.2.5","10.0.2.4","TCP","60","10025  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3040","5.237665","10.0.2.5","10.0.2.4","TCP","60","2605  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3041","5.237665","10.0.2.5","10.0.2.4","TCP","60","616  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3042","5.237665","10.0.2.5","10.0.2.4","TCP","60","1782  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3043","5.237665","10.0.2.5","10.0.2.4","TCP","60","49  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3044","5.237714","10.0.2.5","10.0.2.4","TCP","60","9290  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3045","5.237714","10.0.2.5","10.0.2.4","TCP","60","5915  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3046","5.237714","10.0.2.5","10.0.2.4","TCP","60","1147  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3047","5.237714","10.0.2.5","10.0.2.4","TCP","60","1048  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3048","5.237762","10.0.2.5","10.0.2.4","TCP","60","6789  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3049","5.237762","10.0.2.5","10.0.2.4","TCP","60","3801  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3050","5.237762","10.0.2.5","10.0.2.4","TCP","60","49167  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3051","5.237762","10.0.2.5","10.0.2.4","TCP","60","1121  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3052","5.237762","10.0.2.5","10.0.2.4","TCP","60","9666  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3053","5.237793","10.0.2.4","10.0.2.5","TCP","58","33206  >  6346 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3054","5.237829","10.0.2.4","10.0.2.5","TCP","58","33206  >  12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3055","5.237849","10.0.2.4","10.0.2.5","TCP","58","33206  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3056","5.237873","10.0.2.4","10.0.2.5","TCP","58","33206  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3057","5.237888","10.0.2.4","10.0.2.5","TCP","58","33206  >  5960 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3058","5.237905","10.0.2.4","10.0.2.5","TCP","58","33206  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3059","5.237920","10.0.2.4","10.0.2.5","TCP","58","33206  >  1029 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3060","5.237920","10.0.2.5","10.0.2.4","TCP","60","6346  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3061","5.237920","10.0.2.5","10.0.2.4","TCP","60","12174  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3062","5.237942","10.0.2.4","10.0.2.5","TCP","58","33206  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3063","5.237971","10.0.2.4","10.0.2.5","TCP","58","33206  >  903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3064","5.237977","10.0.2.5","10.0.2.4","TCP","60","5431  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3065","5.237977","10.0.2.5","10.0.2.4","TCP","60","83  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3066","5.237977","10.0.2.5","10.0.2.4","TCP","60","5960  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3067","5.237984","10.0.2.4","10.0.2.5","TCP","58","33206  >  1217 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3068","5.237997","10.0.2.4","10.0.2.5","TCP","58","33206  >  8290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3069","5.238016","10.0.2.4","10.0.2.5","TCP","58","33206  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3070","5.238029","10.0.2.4","10.0.2.5","TCP","58","33206  >  2222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3071","5.238046","10.0.2.4","10.0.2.5","TCP","58","33206  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3072","5.238102","10.0.2.4","10.0.2.5","TCP","58","33206  >  8001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3073","5.238114","10.0.2.4","10.0.2.5","TCP","58","33206  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3074","5.238125","10.0.2.4","10.0.2.5","TCP","58","33206  >  1862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3075","5.238139","10.0.2.4","10.0.2.5","TCP","58","33206  >  1972 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3076","5.238150","10.0.2.4","10.0.2.5","TCP","58","33206  >  5550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3077","5.238162","10.0.2.4","10.0.2.5","TCP","58","33206  >  30718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3078","5.238222","10.0.2.5","10.0.2.4","TCP","60","1063  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3079","5.238222","10.0.2.5","10.0.2.4","TCP","60","1029  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3080","5.238222","10.0.2.5","10.0.2.4","TCP","60","9968  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3081","5.238234","10.0.2.4","10.0.2.5","TCP","58","33206  >  3914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3082","5.238250","10.0.2.4","10.0.2.5","TCP","58","33206  >  1154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3083","5.238270","10.0.2.4","10.0.2.5","TCP","58","33206  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3084","5.238282","10.0.2.5","10.0.2.4","TCP","60","903  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3085","5.238282","10.0.2.5","10.0.2.4","TCP","60","1217  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3086","5.238282","10.0.2.5","10.0.2.4","TCP","60","8290  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3087","5.238284","10.0.2.4","10.0.2.5","TCP","58","33206  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3088","5.238282","10.0.2.5","10.0.2.4","TCP","60","254  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3089","5.238282","10.0.2.5","10.0.2.4","TCP","60","2222  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3090","5.238282","10.0.2.5","10.0.2.4","TCP","60","5678  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3091","5.238282","10.0.2.5","10.0.2.4","TCP","60","8001  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3092","5.238298","10.0.2.4","10.0.2.5","TCP","58","33206  >  765 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3093","5.238329","10.0.2.4","10.0.2.5","TCP","58","33206  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3094","5.238363","10.0.2.4","10.0.2.5","TCP","58","33206  >  714 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3095","5.238371","10.0.2.5","10.0.2.4","TCP","60","31038  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3096","5.238372","10.0.2.5","10.0.2.4","TCP","60","1862  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3097","5.238372","10.0.2.5","10.0.2.4","TCP","60","1972  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3098","5.238372","10.0.2.5","10.0.2.4","TCP","60","5550  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3099","5.238372","10.0.2.5","10.0.2.4","TCP","60","30718  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3100","5.238372","10.0.2.5","10.0.2.4","TCP","60","3914  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3101","5.238372","10.0.2.5","10.0.2.4","TCP","60","1154  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3102","5.238372","10.0.2.5","10.0.2.4","TCP","60","9103  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3103","5.238378","10.0.2.4","10.0.2.5","TCP","58","33206  >  49999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3104","5.238391","10.0.2.4","10.0.2.5","TCP","58","33206  >  6666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3105","5.238405","10.0.2.4","10.0.2.5","TCP","58","33206  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
